CensusTract,State,County,Urban,POP2010,OHU2010,GroupQuartersFlag,NUMGQTRS,PCTGQTRS,LILATracts_1And10,LILATracts_halfAnd10,LILATracts_1And20,LILATracts_Vehicle,HUNVFlag,LowIncomeTracts,PovertyRate,MedianFamilyIncome,LA1and10,LAhalfand10,LA1and20,LATracts_half,LATracts1,LATracts10,LATracts20,LATractsVehicle_20,LAPOP1_10,LAPOP05_10,LAPOP1_20,LALOWI1_10,LALOWI05_10,LALOWI1_20,lapophalf,lapophalfshare,lalowihalf,lalowihalfshare,lakidshalf,lakidshalfshare,laseniorshalf,laseniorshalfshare,lawhitehalf,lawhitehalfshare,lablackhalf,lablackhalfshare,laasianhalf,laasianhalfshare,lanhopihalf,lanhopihalfshare,laaianhalf,laaianhalfshare,laomultirhalf,laomultirhalfshare,lahisphalf,lahisphalfshare,lahunvhalf,lahunvhalfshare,lasnaphalf,lasnaphalfshare,lapop1,lapop1share,lalowi1,lalowi1share,lakids1,lakids1share,laseniors1,laseniors1share,lawhite1,lawhite1share,lablack1,lablack1share,laasian1,laasian1share,lanhopi1,lanhopi1share,laaian1,laaian1share,laomultir1,laomultir1share,lahisp1,lahisp1share,lahunv1,lahunv1share,lasnap1,lasnap1share,lapop10,lapop10share,lalowi10,lalowi10share,lakids10,lakids10share,laseniors10,laseniors10share,lawhite10,lawhite10share,lablack10,lablack10share,laasian10,laasian10share,lanhopi10,lanhopi10share,laaian10,laaian10share,laomultir10,laomultir10share,lahisp10,lahisp10share,lahunv10,lahunv10share,lasnap10,lasnap10share,lapop20,lapop20share,lalowi20,lalowi20share,lakids20,lakids20share,laseniors20,laseniors20share,lawhite20,lawhite20share,lablack20,lablack20share,laasian20,laasian20share,lanhopi20,lanhopi20share,laaian20,laaian20share,laomultir20,laomultir20share,lahisp20,lahisp20share,lahunv20,lahunv20share,lasnap20,lasnap20share,TractLOWI,TractKids,TractSeniors,TractWhite,TractBlack,TractAsian,TractNHOPI,TractAIAN,TractOMultir,TractHispanic,TractHUNV,TractSNAP
48453001846,Texas,Travis,True,2379,992,False,5,0.0021017,False,False,False,False,False,False,12.1999999999999,101250,True,True,True,True,True,False,False,False,953.693926841253,2135.99177328939,953.693926841253,121.915712452333,322.28624668486,121.915712452333,2135.99177328939,0.897852784064479,322.28624668486,0.135471310081908,430.773940551574,0.181073535330633,245.636127157398,0.103251839914838,1872.11106464243,0.786931931333516,48.0421287763856,0.020194253373849,108.707726030741,0.045694714598883,0,0,14.434379204642,0.006067414545877,92.6964482590119,0.038964459125268,227.443424165991,0.095604633949555,11.0992418021505,0.011188751816684,4.27636274683936,0.004310849543185,953.693926841253,0.400880171013558,121.915712452333,0.051246621459577,182.412956442742,0.076676316285306,117.65181593041,0.04945431522926,831.777495686197,0.349633247451113,17.5988794770164,0.007397595408582,60.9592047855403,0.02562387758955,0,0,2.53915938688442,0.001067322146652,40.8191750241749,0.017158123171154,102.447634580108,0.04306331844477,5.07978331060257,0.005120749305043,1.97145221281107,0.001987351020979,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,369,480,261,2074,52,130,0,15,108,249,13,5
48453001847,Texas,Travis,True,6752,2921,False,0,0,False,False,False,False,False,False,16.1,69880,True,True,True,True,True,False,False,False,2002.32170017249,6519.14472364075,2002.32170017249,680.936048062052,2299.68419523863,680.936048062052,6519.14472364075,0.965513140349638,2299.68419523863,0.340593038394347,1476.08208924019,0.218614053501214,319.267920588448,0.047284940845446,3564.60001977859,0.52793246738427,885.347361162304,0.131123720551289,1322.96266429603,0.195936413550953,4.43621657416224,0.000657022596884,34.6536851478376,0.005132358582322,707.144819652079,0.104731164047998,1433.08235222171,0.212245609037576,96.7034094935261,0.033106268227842,348.559957757504,0.119328982457208,2002.32170017249,0.296552384504221,680.936048062052,0.100849533184546,538.167968969792,0.079704971707611,80.4231589932023,0.011911012884064,906.046996011864,0.13418942476479,449.232352198567,0.06653322751756,417.258501578704,0.061797763859405,0.621979713439941,0.000092117848554,14.0985827643526,0.002088060243536,215.063312373007,0.031851793894107,422.459314948646,0.062568026503058,25.3728787218351,0.008686367244723,107.833018126955,0.036916473169105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2617,1522,334,3693,903,1392,5,35,724,1482,99,352
48453001848,Texas,Travis,True,4515,1820,False,0,0,False,False,False,False,False,False,11.5,65653,False,True,False,True,False,False,False,False,0,1174.64920175075,0,0,342.777233438566,0,1174.64920175075,0.260165936157421,342.777233438566,0.075919653031798,266.677644338458,0.059064816021807,61.6836880883201,0.013661946420447,695.544719398021,0.154051986577635,164.395116442814,0.036410878503392,147.171240853145,0.032596066634141,1.08855981635861,0.000241098519681,11.1888514633174,0.002478150933182,155.26071801735,0.034387755928538,330.958114489912,0.073301907971188,17.6325062849791,0.009688190266472,39.824595225742,0.02188164572843,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1441,1004,265,2622,502,759,4,39,589,1165,73,163
48453001849,Texas,Travis,True,5627,3306,False,1,0.0001777,False,False,False,False,False,False,8.3,67040,False,True,False,True,False,False,False,False,45.8589193820953,3544.710801334,45.8589193820953,15.6014877557754,961.247832766093,15.6014877557754,3544.710801334,0.629946828031634,961.247832766093,0.170827764842028,451.086087442439,0.080164579250478,52.5668270827154,0.009341892141943,2250.64815522066,0.399973014967241,335.624503950937,0.05964537123706,564.730693032965,0.100360883780516,5.9602006515488,0.0010592146173,32.2744593285024,0.005735642318909,355.4728371175,0.063172709635241,889.472999501042,0.158072329749608,64.6236388289562,0.019547380166048,108.218297244873,0.032733907212605,45.8589193820953,0.008149799072702,15.6014877557754,0.002772612005647,7.24193233251571,0.001286997037945,0.390598058700562,0.000069414974,25.1861699819564,0.004475949881279,4.52881634235382,0.000804836741133,10.9941918551921,0.001953828301971,0.006997701711953,0.000001243593693,0.865392301231623,0.000153792838321,4.27735072374343,0.00076014763173,12.3395065069198,0.002192910344219,0.495474860072136,0.000149871403531,1.23809859901666,0.000374500483671,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1294,687,80,3674,516,841,7,40,549,1349,152,166
48453001850,Texas,Travis,True,3890,2040,False,0,0,False,True,False,False,False,True,11.5,50746,False,True,False,True,False,False,False,False,0,2157.44913013733,0,0,822.678400930468,0,2157.44913013733,0.554614172271808,822.678400930468,0.21148545011066,330.788305443042,0.085035554098468,41.2303628840963,0.010599065008765,1197.20192033128,0.307763989802386,357.290358727412,0.091848421266687,191.515985826248,0.049232901240681,0.079196726903319,0.000020359055759,17.9379664986554,0.004611302441814,393.423701341424,0.101137198288284,678.962134154047,0.174540394384074,35.6441330289217,0.017472614229864,70.6599577438955,0.034637234188184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1363,611,92,2200,549,492,2,32,615,1159,52,119
48453001851,Texas,Travis,True,9078,3946,False,1,0.0001102,False,False,False,False,True,False,13.4,76179,True,True,True,True,True,False,False,True,5315.72144366335,7709.95732604351,5315.72144366335,1393.90876142657,2416.67322148018,1393.90876142657,7709.95732604351,0.849301313730284,2416.67322148018,0.266212075510045,1889.41715601767,0.208131433797937,567.513535470527,0.06251526057177,4673.34801256377,0.514799296382879,949.162473208969,0.10455634205871,1024.23629171392,0.112826205300058,1.9145314884081,0.000210897938798,32.7923038489971,0.003612282865058,1028.50371318828,0.113296289181349,2015.36066923919,0.222004920603568,114.515089799841,0.029020549873249,162.778585610551,0.041251542222643,5315.72144366335,0.585560855217377,1393.90876142657,0.153548001919649,1257.25991544756,0.138495253959855,466.966808922472,0.051439392919418,3287.4333967138,0.362131900937851,635.522799521917,0.070006917770645,779.926884787622,0.085913955142941,0,0,19.728094508915,0.002173176306336,593.11026633752,0.065334904862031,1169.35706109495,0.128812190030288,64.9868100266903,0.016469034472045,114.702185015652,0.029067963764737,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2890,2202,616,5483,1205,1153,2,52,1183,2452,128,194
48453001853,Texas,Travis,True,3255,1298,False,2,0.0006144,False,False,False,False,False,False,3.9,92407,False,True,False,True,False,False,False,False,423.127356285229,3254.9999690596,423.127356285229,59.2923419377766,605.749917631503,59.2923419377766,3254.9999690596,0.999999990494501,605.749917631503,0.186098284986637,767.999988114228,0.235944696809287,191.999997687176,0.058986174404663,2485.99998215818,0.763748074395757,257.999995906764,0.079262671553537,188.999999000283,0.0580645158219,4.99999974668026,0.001536098232467,23.9999999301508,0.007373271867942,292.9999954917,0.090015359598065,689.999986759619,0.211981562752571,0,0,77.4628914914064,0.05967865292096,423.127356285229,0.1299930434056,59.2923419377766,0.018215773252773,109.032632393529,0.033496968477275,33.1656642701709,0.010189144169023,300.874844486359,0.092434668044965,29.4964642328413,0.00906189377353,50.3858923945226,0.015479536833955,0,0,2.31579542160034,0.00071145788682,40.0543603280093,0.012305487043935,79.5902144305873,0.024451678780518,0,0,8.73635169751651,0.006730625344774,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,582,768,192,2486,258,189,5,24,293,690,0,78
48453001854,Texas,Travis,False,4915,1514,False,3,0.0006104,False,False,False,False,False,False,12.6,70625,False,False,False,False,False,False,False,False,0,0,0,0,0,0,4908.33322540425,0.998643586043593,1488.01709285008,0.302750171485267,1688.21592934842,0.343482386439151,262.906100781908,0.053490559670785,2587.77931870808,0.526506473796152,1149.96238202519,0.233969965824048,72.8122049423109,0.014814283813288,7.99999987101182,0.001627670370501,36.9999993208912,0.007527975446773,1052.77932643631,0.214197217993147,2081.68541864696,0.423537216408334,29.5413087353196,0.019512092955958,154.985566738537,0.102368273935626,3862.88722408318,0.785938397575419,1095.03262064981,0.222794022512678,1279.68846576329,0.260363879097312,240.299668008037,0.048891081995532,2202.70995845189,0.44816072399835,757.800548910275,0.154181190012264,60.8609422722074,0.012382694256807,7.79012175416573,0.001584968820787,32.0052420262363,0.006511748123344,801.720416081345,0.163117073465177,1603.25417752209,0.32619617040124,21.4848084061493,0.014190758524537,125.615370676397,0.082969201239364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1402,1690,263,2589,1154,73,8,37,1054,2083,27,159
48453001855,Texas,Travis,True,13259,4263,False,0,0,False,False,False,False,False,False,13.3,67468,True,True,True,True,True,False,False,False,6831.03192333321,11990.3589335643,6831.03192333321,1670.86611359154,3011.37579831767,1670.86611359154,11990.3589335643,0.904318495630463,3011.37579831767,0.227119375391634,3931.37498827191,0.296506145883695,543.713993830962,0.041007164479294,7314.89850524408,0.551693076796447,2237.07489530138,0.168721238049731,901.968484067823,0.068026886195627,23.6477661805693,0.001783525618868,97.4123718175105,0.007346886780112,1415.3568733684,0.106746879355035,3061.2590010126,0.23088158993986,87.0748859769464,0.020425729762361,199.189029612517,0.046725083183795,6831.03192333321,0.515199632199503,1670.86611359154,0.126017506115962,2178.91162623191,0.164334537011231,295.640872200376,0.022297373271014,4205.4383477435,0.317176133022362,1197.60561574135,0.090323977354352,574.495099192252,0.043328689885531,13.0530390697531,0.000984466330021,41.3466809424571,0.003118386073041,799.09313010241,0.060267978739152,1752.36846597463,0.132164451766697,38.9610258704433,0.009139344562619,113.502828019887,0.02662510626786,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3589,4256,641,8316,2360,964,24,102,1493,3300,146,267
48453001856,Texas,Travis,False,5308,1761,False,14,0.0026375,False,False,False,False,False,False,7.8,86017,False,False,False,False,False,False,False,False,0,0,0,0,0,0,4847.39872836938,0.913225080702597,1242.53700785128,0.234087605096323,1406.74922325715,0.265024344999464,296.815844349334,0.055918584089927,2716.38665341707,0.511753325813314,962.85604324477,0.181397144544983,411.971768145944,0.077613370035031,6.94704186479793,0.001308787088319,39.2373125615231,0.007392108621236,709.999918612307,0.133760346385137,1438.33662655463,0.270975249916096,26.5795846476582,0.015093460901566,77.1179939468928,0.043792160106129,3702.42916700953,0.697518682556431,975.495146023215,0.183778286741374,1051.72542696128,0.198139681040183,248.30188037275,0.046778801878815,2050.49603779409,0.386302946080274,698.954092081403,0.131679369269292,346.069447379908,0.065197710508649,2.03049428696977,0.000382534718721,20.7975038028198,0.003918143142958,584.08160467231,0.110037981287172,1176.51377779655,0.221649166879533,17.6721559169769,0.010035295807483,59.132583270635,0.033578979710752,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1816,1566,320,2988,1064,429,7,45,775,1550,38,109
48453001857,Texas,Travis,True,5623,2146,False,0,0,True,True,True,True,True,True,10.6999999999999,61250,True,True,True,True,True,False,False,True,4373.95496430877,5584.33356164501,4373.95496430877,1374.25702253098,1707.16153959226,1374.25702253098,5584.33356164501,0.993123521544552,1707.16153959226,0.303603332668017,1539.11777814159,0.27371826038442,322.402332503285,0.057336356482889,3366.61294473106,0.598721846831063,872.013078897618,0.155079686803774,486.435319419634,0.086508148571872,10.0000002309679,0.001778410142445,24.3588304004515,0.004331999004171,824.913403078501,0.146703432878979,1676.11154871268,0.298081370925251,165.353416705602,0.077051918315751,237.195977904096,0.11052934664683,4373.95496430877,0.777868569146145,1374.25702253098,0.24439925707469,1196.9235231508,0.212862088413802,283.774420132913,0.050466729527461,2648.03375346567,0.470928997593041,723.844459696449,0.128729229894442,393.817231928599,0.070036854335515,7.49367830902338,0.001332683320118,15.760440240323,0.002802852612542,585.005397342431,0.104037950798939,1222.56389346535,0.217421997770827,146.276725202562,0.068162500094391,186.314639732864,0.086819496613637,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1919,1549,323,3388,876,489,10,25,835,1698,157,264
48453001858,Texas,Travis,True,15316,4914,False,4,0.0002612,False,False,False,False,False,False,1.9,107828,True,True,True,True,True,False,False,False,12189.5287027118,14652.0911032954,12189.5287027118,1146.06693163087,1248.81148460229,1146.06693163087,14652.0911032954,0.956652592275755,1248.81148460229,0.081536398837966,4974.56042220842,0.324795013202431,537.907517744277,0.035120626648229,10570.1713376066,0.690139157587271,1872.15952061227,0.122235539345278,813.890199118912,0.053139866748427,18.8550449659778,0.001231068488246,67.7641918245935,0.004424405316309,1309.25087901596,0.085482559350742,3347.73888530234,0.218577884911357,30.2060866416431,0.006146944778519,83.3122162484615,0.016954052960615,12189.5287027118,0.795868941153815,1146.06693163087,0.074828083809799,4143.07798892621,0.270506528396854,430.26629690335,0.028092602304998,8766.24796039157,0.572358837842228,1639.27011109892,0.107029910622808,627.095718439792,0.040943831185675,12.0408426483954,0.000786161050431,55.5487587420502,0.003626845047144,1089.32534570619,0.071123357646004,2819.08977489469,0.184061750776619,21.4570024535059,0.004366504365793,69.5680042919608,0.014157103030517,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1598,5168,586,11043,1956,849,19,69,1380,3518,33,103
48453001859,Texas,Travis,False,1344,466,False,0,0,False,False,False,False,False,False,8.69999999999999,94438,False,False,False,False,False,False,False,False,0,0,0,0,0,0,1343.99999418768,0.999999995675364,322.892857152171,0.240247661571557,388.999994271798,0.289434519547469,122.000000140749,0.090773809628534,1070.99999566616,0.796874996775419,88.9999981523724,0.066220236720515,38.9999990165233,0.029017856411104,4.00000013290628,0.002976190575079,8.99999992818629,0.006696428517996,132.000000795963,0.09821428630652,275.000000712449,0.204613095768192,0,0,43.7165667869921,0.093812375079382,1343.99999418768,0.999999995675364,322.892857152171,0.240247661571557,388.999994271798,0.289434519547469,122.000000140749,0.090773809628534,1070.99999566616,0.796874996775419,88.9999981523724,0.066220236720515,38.9999990165233,0.029017856411104,4.00000013290628,0.002976190575079,8.99999992818629,0.006696428517996,132.000000795963,0.09821428630652,275.000000712449,0.204613095768192,0,0,43.7165667869921,0.093812375079382,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,299,389,122,1071,89,39,4,9,132,275,0,47
48453001860,Texas,Travis,True,3859,1550,False,0,0,True,True,True,True,True,True,15.5,55034,True,True,True,True,True,False,False,True,3388.5020362772,3858.99995726719,3388.5020362772,1175.19659515656,1306.34112831391,1175.19659515656,3858.99995726719,0.999999988926456,1306.34112831391,0.338518043097671,1071.99999496713,0.277792172834188,334.000001570675,0.086550920334459,2263.99998053908,0.586680482129848,589.9999910295,0.152889347247862,108.999999562045,0.02824565938379,4.00000014901161,0.001036538001817,37.9999997466802,0.009847110584784,853.999995632097,0.221300854011945,1523.99999275431,0.394920962102698,144.58346603834,0.093279655508607,195.580878150649,0.126181211710096,3388.5020362772,0.878077749747915,1175.19659515656,0.304533971276643,948.305309031158,0.245738613379414,323.00491871545,0.083701715137458,2022.56628760695,0.524116685049742,484.172320932149,0.125465747844558,87.0098338515963,0.022547248989789,4.00000014901161,0.001036538001817,32.9605864733457,0.008541224792264,757.793018741533,0.196370308043932,1374.6501125358,0.356219256941126,124.945184454554,0.080609796422293,167.775611770339,0.108242330174412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1448,1072,334,2264,590,109,4,38,854,1524,169,227
48453001861,Texas,Travis,True,4545,1511,False,4,0.0008801,False,False,False,False,False,False,7.6,80882,True,True,True,True,True,False,False,False,4545.00002072751,4545.00002072751,4545.00002072751,824.991950854659,824.991950854659,824.991950854659,4545.00002072751,1.0000000045605,824.991950854659,0.181516380826108,1424.00000467896,0.313311332162589,156.000001104548,0.034323432586259,2597.00001579523,0.57139714318927,897.000010609626,0.197359738307949,325.000000441446,0.0715071508122,6.00000002048909,0.001320132017709,30.9999999022111,0.006820682046691,689.000002730637,0.151595160116752,1467.00000178068,0.322772277619513,32.0428749816492,0.021206403032197,190.93047240749,0.126360339118127,4545.00002072751,1.0000000045605,824.991950854659,0.181516380826108,1424.00000467896,0.313311332162589,156.000001104548,0.034323432586259,2597.00001579523,0.57139714318927,897.000010609626,0.197359738307949,325.000000441446,0.0715071508122,6.00000002048909,0.001320132017709,30.9999999022111,0.006820682046691,689.000002730637,0.151595160116752,1467.00000178068,0.322772277619513,32.0428749816492,0.021206403032197,190.93047240749,0.126360339118127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,912,1424,156,2597,897,325,6,31,689,1467,35,209
48453001862,Texas,Travis,True,5705,1947,False,34,0.0059597,False,False,False,False,False,False,11.1,100398,True,True,True,True,True,False,False,False,3899.59088722988,5526.07918512937,3899.59088722988,1081.03761171828,1380.49794112314,1081.03761171828,5526.07918512937,0.968637893975351,1380.49794112314,0.24198035777794,1746.79987766029,0.306187533332216,267.351908562588,0.046862735944363,3179.3083259724,0.55728454442987,1173.56545304367,0.205708230156647,488.028406838653,0.085543980164532,5.99999997764825,0.001051709023251,31.0000000129221,0.005433829975972,648.177003525546,0.113615600968545,1422.06646549329,0.249266689832304,9.41682611627038,0.004836582494232,216.065525616344,0.110973562206648,3899.59088722988,0.683539156394372,1081.03761171828,0.189489502492251,1294.59879312291,0.226923539548276,172.030994218541,0.030154424928754,2002.54244045726,0.351015326986375,955.557010810822,0.167494655707418,435.962548565818,0.076417624639057,4.99999997764825,0.00087642418539,20.5851373448967,0.003608262461857,479.943751635029,0.084126862687998,1045.35548051842,0.183234965910329,9.21926678332965,0.004735113910287,150.18546879536,0.07713686122001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1499,1789,280,3312,1192,489,6,31,675,1461,10,233
48453001863,Texas,Travis,True,3401,1885,False,3,0.0008821,True,True,True,True,True,True,27.6,34922,True,True,True,True,True,False,False,True,991.528327941894,3207.89106260053,991.528327941894,565.9113407135,1717.14221952855,565.9113407135,3207.89106260053,0.943219953719653,1717.14221952855,0.504893331234506,634.186548905447,0.186470611262995,63.9643585616722,0.018807515013723,1572.82022361271,0.462458166307766,702.884890079498,0.206670064710232,253.713625669479,0.07459971351646,12.1798741221427,0.003581262605746,28.8769301772117,0.008490717488154,637.415537416934,0.187420034524238,1078.43065593019,0.317092224619286,153.480839836367,0.081422196199664,302.231795790605,0.160335170180692,991.528327941894,0.291540231679475,565.9113407135,0.166395572100412,211.56503868103,0.062206715284043,14.1368347406387,0.00415667002077,468.465469360351,0.137743448797516,216.927292823791,0.063783385129018,51.185090303421,0.015050011850462,5.84972459077835,0.001720001349832,10.724494934082,0.003153335764211,238.376287460327,0.07009005805949,391.444068908691,0.115096756515346,67.0859220027923,0.035589348542595,91.1486420631408,0.048354717274876,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2085,667,69,1674,745,278,13,30,661,1123,158,321
48453001864,Texas,Travis,True,2814,1532,False,0,0,False,False,False,False,False,False,12.5,62232,True,True,True,True,True,False,False,False,2568.69205415248,2814.00001535995,2568.69205415248,701.294523656368,775.58117925463,701.294523656368,2814.00001535995,1.0000000054584,775.58117925463,0.275615202293756,518.000002271699,0.184079602797335,244.999995753138,0.087064675107725,1781.00000334816,0.632906895290747,456.000006591813,0.162046910658072,177.000001737873,0.062899787397965,4.00000011920929,0.001421464150394,18.9999999584397,0.006751954498379,377.000001235577,0.13397299262103,739.999999320571,0.262970859744339,66.648072173506,0.04350396355973,95.880272380984,0.062585034191243,2568.69205415248,0.912825889890721,701.294523656368,0.249216248634104,469.766177505254,0.166938940122692,222.293133478611,0.078995427675413,1601.72449272871,0.569198469342114,430.61306989938,0.153025255827783,168.559439422562,0.059900298302261,3.38795256614685,0.001203963243123,17.3220613598823,0.006155672125047,347.085038900375,0.12334223130788,667.715393662452,0.237283366617787,56.1415331847965,0.036645909389554,88.7689682189375,0.057943190743432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,755,518,245,1781,456,177,4,19,377,740,64,92
